Index,k,QQ,x_b,t,phi_x,F,errF,F1,F2,ReH,ReE,ReHTilde
17, 4.75, 2.21495,0.327278,-0.337388,111.659,0.0669201,0.00772913,0.543877,0.776237,0.543877,0.776237,0.743344
18, 4.75, 2.21495,0.327278,-0.337388,116.482,0.0631118,0.00859182,0.543877,0.776237,0.543877,0.776237,0.743344
19, 4.75, 2.21495,0.327278,-0.337388,119.341,0.0648716,0.00883426,0.543877,0.776237,0.543877,0.776237,0.743344
20, 4.75, 2.21495,0.327278,-0.337388,118.868,0.0585775,0.00782196,0.543877,0.776237,0.543877,0.776237,0.743344
21, 4.75, 2.21495,0.327278,-0.337388,129.05,0.06887,0.00631902,0.543877,0.776237,0.543877,0.776237,0.743344
22, 4.75, 2.21495,0.327278,-0.337388,135.466,0.0569565,0.00737225,0.543877,0.776237,0.543877,0.776237,0.743344
23, 4.75, 2.21495,0.327278,-0.337388,141.033,0.0553079,0.00766186,0.543877,0.776237,0.543877,0.776237,0.743344
24, 4.75, 2.21495,0.327278,-0.337388,150.452,0.057452,0.00410622,0.543877,0.776237,0.543877,0.776237,0.743344
25, 4.75, 2.21495,0.327278,-0.337388,151.273,0.0446778,0.00575912,0.543877,0.776237,0.543877,0.776237,0.743344
26, 4.75, 2.21495,0.327278,-0.337388,167.083,0.0540852,0.00563823,0.543877,0.776237,0.543877,0.776237,0.743344
27, 4.75, 2.21495,0.327278,-0.337388,168.173,0.0396173,0.00588836,0.543877,0.776237,0.543877,0.776237,0.743344
28, 4.75, 2.21495,0.327278,-0.337388,171.41,0.0456223,0.0060593,0.543877,0.776237,0.543877,0.776237,0.743344
29, 4.75, 2.21495,0.327278,-0.337388,181.307,0.0509515,0.00634132,0.543877,0.776237,0.543877,0.776237,0.743344
30, 4.75, 2.21495,0.327278,-0.337388,185.144,0.0514385,0.00590628,0.543877,0.776237,0.543877,0.776237,0.743344
31, 4.75, 2.21495,0.327278,-0.337388,188.467,0.0527185,0.00633533,0.543877,0.776237,0.543877,0.776237,0.743344
32, 4.75, 2.21495,0.327278,-0.337388,197.408,0.0542156,0.00706542,0.543877,0.776237,0.543877,0.776237,0.743344
33, 4.75, 2.21495,0.327278,-0.337388,204.24,0.0544503,0.00614805,0.543877,0.776237,0.543877,0.776237,0.743344
34, 4.75, 2.21495,0.327278,-0.337388,208.869,0.0482551,0.00500298,0.543877,0.776237,0.543877,0.776237,0.743344
35, 4.75, 2.21495,0.327278,-0.337388,211.868,0.0512207,0.00548504,0.543877,0.776237,0.543877,0.776237,0.743344
36, 4.75, 2.21495,0.327278,-0.337388,222.684,0.0512531,0.00691087,0.543877,0.776237,0.543877,0.776237,0.743344
37, 4.75, 2.21495,0.327278,-0.337388,228.365,0.0518397,0.00620691,0.543877,0.776237,0.543877,0.776237,0.743344
38, 4.75, 2.21495,0.327278,-0.337388,224.949,0.0557768,0.00576215,0.543877,0.776237,0.543877,0.776237,0.743344
39, 4.75, 2.21495,0.327278,-0.337388,238.081,0.0590002,0.00777108,0.543877,0.776237,0.543877,0.776237,0.743344
40, 4.75, 2.21495,0.327278,-0.337388,244.431,0.0611179,0.00663298,0.543877,0.776237,0.543877,0.776237,0.743344
41, 4.75, 2.21495,0.327278,-0.337388,249.602,0.0737576,0.007865,0.543877,0.776237,0.543877,0.776237,0.743344
42, 4.75, 2.21495,0.327278,-0.337388,262.918,0.0830169,0.00855515,0.543877,0.776237,0.543877,0.776237,0.743344
43, 4.75, 2.21495,0.327278,-0.337388,263.225,0.0639281,0.00562085,0.543877,0.776237,0.543877,0.776237,0.743344
44, 4.75, 2.21495,0.327278,-0.337388,267.388,0.08786,0.0107283,0.543877,0.776237,0.543877,0.776237,0.743344
45, 4.75, 2.21495,0.327278,-0.337388,271.154,0.0991445,0.0114503,0.543877,0.776237,0.543877,0.776237,0.743344
46, 4.75, 2.21495,0.327278,-0.337388,278.493,0.0740735,0.00820244,0.543877,0.776237,0.543877,0.776237,0.743344
47, 4.75, 2.21495,0.327278,-0.337388,283.834,0.126926,0.012868,0.543877,0.776237,0.543877,0.776237,0.743344
48, 4.75, 2.21495,0.327278,-0.337388,291.494,0.129673,0.0132873,0.543877,0.776237,0.543877,0.776237,0.743344
49, 4.75, 2.21495,0.327278,-0.337388,301.121,0.199238,0.0209601,0.543877,0.776237,0.543877,0.776237,0.743344
50, 4.75, 2.21495,0.327278,-0.337388,297.758,0.143163,0.0164072,0.543877,0.776237,0.543877,0.776237,0.743344
51, 4.75, 2.21495,0.327278,-0.337388,312.604,0.26385,0.0283921,0.543877,0.776237,0.543877,0.776237,0.743344
52, 4.75, 2.21495,0.327278,-0.337388,317.632,0.29607,0.0307601,0.543877,0.776237,0.543877,0.776237,0.743344
53, 4.75, 2.21495,0.327278,-0.337388,324.792,0.377405,0.0412867,0.543877,0.776237,0.543877,0.776237,0.743344
54, 4.75, 2.21495,0.327278,-0.337388,327.751,0.410241,0.0464452,0.543877,0.776237,0.543877,0.776237,0.743344
55, 4.75, 2.21495,0.327278,-0.337388,337.548,0.554588,0.0607052,0.543877,0.776237,0.543877,0.776237,0.743344
56, 4.75, 2.21495,0.327278,-0.337388,341.237,0.675197,0.0731079,0.543877,0.776237,0.543877,0.776237,0.743344
57, 4.75, 2.21495,0.327278,-0.337388,339.012,0.572174,0.0615987,0.543877,0.776237,0.543877,0.776237,0.743344
58, 4.75, 2.21495,0.327278,-0.337388,352.872,0.709767,0.0772776,0.543877,0.776237,0.543877,0.776237,0.743344
59, 4.75, 2.21495,0.327278,-0.337388,357.696,0.858058,0.0943868,0.543877,0.776237,0.543877,0.776237,0.743344
0, 4.75, 2.57867,0.319934,-0.288383,0.054498,21.0005,2.30886,0.543877,0.776237,0.543877,0.776237,0.743344
1, 4.75, 2.57867,0.319934,-0.288383,11.201,7.55005,0.831341,0.543877,0.776237,0.543877,0.776237,0.743344
2, 4.75, 2.57867,0.319934,-0.288383,12.8558,5.96655,0.656464,0.543877,0.776237,0.543877,0.776237,0.743344
3, 4.75, 2.57867,0.319934,-0.288383,26.0036,2.26343,0.250839,0.543877,0.776237,0.543877,0.776237,0.743344
4, 4.75, 2.57867,0.319934,-0.288383,26.0436,2.28454,0.252355,0.543877,0.776237,0.543877,0.776237,0.743344
5, 4.75, 2.57867,0.319934,-0.288383,34.6888,1.41369,0.156443,0.543877,0.776237,0.543877,0.776237,0.743344
6, 4.75, 2.57867,0.319934,-0.288383,39.3794,1.05586,0.115394,0.543877,0.776237,0.543877,0.776237,0.743344
7, 4.75, 2.57867,0.319934,-0.288383,48.3664,0.664332,0.0735337,0.543877,0.776237,0.543877,0.776237,0.743344
8, 4.75, 2.57867,0.319934,-0.288383,51.2695,0.620422,0.0689348,0.543877,0.776237,0.543877,0.776237,0.743344
9, 4.75, 2.57867,0.319934,-0.288383,56.5844,0.509507,0.0579551,0.543877,0.776237,0.543877,0.776237,0.743344
10, 4.75, 2.57867,0.319934,-0.288383,60.477,0.485253,0.0529043,0.543877,0.776237,0.543877,0.776237,0.743344
11, 4.75, 2.57867,0.319934,-0.288383,70.3587,0.374419,0.0405822,0.543877,0.776237,0.543877,0.776237,0.743344
12, 4.75, 2.57867,0.319934,-0.288383,75.7319,0.299534,0.0317462,0.543877,0.776237,0.543877,0.776237,0.743344
13, 4.75, 2.57867,0.319934,-0.288383,86.2588,0.247036,0.0285148,0.543877,0.776237,0.543877,0.776237,0.743344
14, 4.75, 2.57867,0.319934,-0.288383,87.5245,0.21977,0.0241662,0.543877,0.776237,0.543877,0.776237,0.743344
15, 4.75, 2.57867,0.319934,-0.288383,90.8885,0.221746,0.023426,0.543877,0.776237,0.543877,0.776237,0.743344
16, 4.75, 2.57867,0.319934,-0.288383,99.6824,0.18582,0.0201792,0.543877,0.776237,0.543877,0.776237,0.743344
17, 4.75, 2.57867,0.319934,-0.288383,107.669,0.170588,0.0179885,0.543877,0.776237,0.543877,0.776237,0.743344
18, 4.75, 2.57867,0.319934,-0.288383,112.429,0.182117,0.0206799,0.543877,0.776237,0.543877,0.776237,0.743344
19, 4.75, 2.57867,0.319934,-0.288383,118.135,0.165072,0.0188318,0.543877,0.776237,0.543877,0.776237,0.743344
20, 4.75, 2.57867,0.319934,-0.288383,124.094,0.126955,0.0140794,0.543877,0.776237,0.543877,0.776237,0.743344
21, 4.75, 2.57867,0.319934,-0.288383,129.794,0.122567,0.013823,0.543877,0.776237,0.543877,0.776237,0.743344
22, 4.75, 2.57867,0.319934,-0.288383,135.014,0.11464,0.0131433,0.543877,0.776237,0.543877,0.776237,0.743344
23, 4.75, 2.57867,0.319934,-0.288383,148.221,0.137468,0.014698,0.543877,0.776237,0.543877,0.776237,0.743344
24, 4.75, 2.57867,0.319934,-0.288383,151.221,0.116568,0.0138633,0.543877,0.776237,0.543877,0.776237,0.743344
25, 4.75, 2.57867,0.319934,-0.288383,159.471,0.122593,0.0133108,0.543877,0.776237,0.543877,0.776237,0.743344
26, 4.75, 2.57867,0.319934,-0.288383,161.225,0.122128,0.0137526,0.543877,0.776237,0.543877,0.776237,0.743344
27, 4.75, 2.57867,0.319934,-0.288383,164.244,0.116677,0.0119381,0.543877,0.776237,0.543877,0.776237,0.743344
28, 4.75, 2.57867,0.319934,-0.288383,172.878,0.105048,0.0114403,0.543877,0.776237,0.543877,0.776237,0.743344
29, 4.75, 2.57867,0.319934,-0.288383,176.367,0.115124,0.0145021,0.543877,0.776237,0.543877,0.776237,0.743344
30, 4.75, 2.57867,0.319934,-0.288383,183.864,0.116348,0.0148428,0.543877,0.776237,0.543877,0.776237,0.743344
31, 4.75, 2.57867,0.319934,-0.288383,190.07,0.111416,0.0119021,0.543877,0.776237,0.543877,0.776237,0.743344
32, 4.75, 2.57867,0.319934,-0.288383,196.033,0.0999401,0.00936807,0.543877,0.776237,0.543877,0.776237,0.743344
33, 4.75, 2.57867,0.319934,-0.288383,208.768,0.126399,0.0131749,0.543877,0.776237,0.543877,0.776237,0.743344
34, 4.75, 2.57867,0.319934,-0.288383,213.423,0.0954896,0.0114874,0.543877,0.776237,0.543877,0.776237,0.743344
35, 4.75, 2.57867,0.319934,-0.288383,219.329,0.144738,0.0150223,0.543877,0.776237,0.543877,0.776237,0.743344
36, 4.75, 2.57867,0.319934,-0.288383,225.115,0.132583,0.0145258,0.543877,0.776237,0.543877,0.776237,0.743344
37, 4.75, 2.57867,0.319934,-0.288383,227.949,0.123029,0.0124286,0.543877,0.776237,0.543877,0.776237,0.743344
38, 4.75, 2.57867,0.319934,-0.288383,231.873,0.127202,0.0141083,0.543877,0.776237,0.543877,0.776237,0.743344
39, 4.75, 2.57867,0.319934,-0.288383,240.869,0.161987,0.0181708,0.543877,0.776237,0.543877,0.776237,0.743344
40, 4.75, 2.57867,0.319934,-0.288383,238.393,0.153702,0.0166285,0.543877,0.776237,0.543877,0.776237,0.743344
41, 4.75, 2.57867,0.319934,-0.288383,251.546,0.135094,0.0146735,0.543877,0.776237,0.543877,0.776237,0.743344
42, 4.75, 2.57867,0.319934,-0.288383,260.375,0.182635,0.0212786,0.543877,0.776237,0.543877,0.776237,0.743344
43, 4.75, 2.57867,0.319934,-0.288383,264.295,0.232384,0.0241814,0.543877,0.776237,0.543877,0.776237,0.743344
44, 4.75, 2.57867,0.319934,-0.288383,270.945,0.293062,0.031026,0.543877,0.776237,0.543877,0.776237,0.743344
45, 4.75, 2.57867,0.319934,-0.288383,274.124,0.234358,0.0245034,0.543877,0.776237,0.543877,0.776237,0.743344
46, 4.75, 2.57867,0.319934,-0.288383,277.503,0.250314,0.0272615,0.543877,0.776237,0.543877,0.776237,0.743344
47, 4.75, 2.57867,0.319934,-0.288383,287.378,0.305001,0.033879,0.543877,0.776237,0.543877,0.776237,0.743344
48, 4.75, 2.57867,0.319934,-0.288383,296.942,0.32867,0.0371332,0.543877,0.776237,0.543877,0.776237,0.743344
49, 4.75, 2.57867,0.319934,-0.288383,300.4,0.437474,0.0484467,0.543877,0.776237,0.543877,0.776237,0.743344
50, 4.75, 2.57867,0.319934,-0.288383,303.624,0.527323,0.0594138,0.543877,0.776237,0.543877,0.776237,0.743344
51, 4.75, 2.57867,0.319934,-0.288383,310.638,0.681987,0.0743229,0.543877,0.776237,0.543877,0.776237,0.743344
52, 4.75, 2.57867,0.319934,-0.288383,315.183,0.944479,0.103921,0.543877,0.776237,0.543877,0.776237,0.743344
53, 4.75, 2.57867,0.319934,-0.288383,323.81,1.19797,0.132055,0.543877,0.776237,0.543877,0.776237,0.743344
54, 4.75, 2.57867,0.319934,-0.288383,331.983,1.77431,0.193249,0.543877,0.776237,0.543877,0.776237,0.743344
55, 4.75, 2.57867,0.319934,-0.288383,329.839,1.80186,0.197652,0.543877,0.776237,0.543877,0.776237,0.743344
56, 4.75, 2.57867,0.319934,-0.288383,341.354,3.43884,0.378723,0.543877,0.776237,0.543877,0.776237,0.743344
57, 4.75, 2.57867,0.319934,-0.288383,348.2,8.8003,0.968356,0.543877,0.776237,0.543877,0.776237,0.743344
58, 4.75, 2.57867,0.319934,-0.288383,352.511,12.7996,1.40683,0.543877,0.776237,0.543877,0.776237,0.743344
59, 4.75, 2.57867,0.319934,-0.288383,360.589,20.5782,2.26375,0.543877,0.776237,0.543877,0.776237,0.743344
0, 4.75, 2.18733,0.309525,-0.279434,8.12902,1.02496,0.112677,0.543877,0.776237,0.543877,0.776237,0.743344
1, 4.75, 2.18733,0.309525,-0.279434,13.2886,1.1241,0.123199,0.543877,0.776237,0.543877,0.776237,0.743344
2, 4.75, 2.18733,0.309525,-0.279434,20.1251,0.943081,0.105109,0.543877,0.776237,0.543877,0.776237,0.743344
3, 4.75, 2.18733,0.309525,-0.279434,23.0017,0.747384,0.0804203,0.543877,0.776237,0.543877,0.776237,0.743344
4, 4.75, 2.18733,0.309525,-0.279434,26.8768,0.670847,0.0725192,0.543877,0.776237,0.543877,0.776237,0.743344
5, 4.75, 2.18733,0.309525,-0.279434,33.5873,0.688598,0.0765477,0.543877,0.776237,0.543877,0.776237,0.743344
6, 4.75, 2.18733,0.309525,-0.279434,41.0777,0.446936,0.047692,0.543877,0.776237,0.543877,0.776237,0.743344
7, 4.75, 2.18733,0.309525,-0.279434,48.7218,0.378891,0.040341,0.543877,0.776237,0.543877,0.776237,0.743344
8, 4.75, 2.18733,0.309525,-0.279434,52.6609,0.391481,0.0423635,0.543877,0.776237,0.543877,0.776237,0.743344
9, 4.75, 2.18733,0.309525,-0.279434,56.2125,0.304119,0.0316854,0.543877,0.776237,0.543877,0.776237,0.743344
10, 4.75, 2.18733,0.309525,-0.279434,71.9011,0.228187,0.0260256,0.543877,0.776237,0.543877,0.776237,0.743344
11, 4.75, 2.18733,0.309525,-0.279434,68.8745,0.226257,0.0244605,0.543877,0.776237,0.543877,0.776237,0.743344
12, 4.75, 2.18733,0.309525,-0.279434,74.2204,0.164176,0.0161531,0.543877,0.776237,0.543877,0.776237,0.743344
13, 4.75, 2.18733,0.309525,-0.279434,81.026,0.17043,0.0192214,0.543877,0.776237,0.543877,0.776237,0.743344
14, 4.75, 2.18733,0.309525,-0.279434,84.2237,0.151206,0.0164067,0.543877,0.776237,0.543877,0.776237,0.743344
15, 4.75, 2.18733,0.309525,-0.279434,93.0333,0.134117,0.0143322,0.543877,0.776237,0.543877,0.776237,0.743344
16, 4.75, 2.18733,0.309525,-0.279434,109.423,0.0971889,0.0109142,0.543877,0.776237,0.543877,0.776237,0.743344
17, 4.75, 2.18733,0.309525,-0.279434,103.78,0.111156,0.0123588,0.543877,0.776237,0.543877,0.776237,0.743344
18, 4.75, 2.18733,0.309525,-0.279434,111.436,0.0876731,0.00892044,0.543877,0.776237,0.543877,0.776237,0.743344
19, 4.75, 2.18733,0.309525,-0.279434,116.553,0.0952613,0.00981985,0.543877,0.776237,0.543877,0.776237,0.743344
20, 4.75, 2.18733,0.309525,-0.279434,126.954,0.0845515,0.00925716,0.543877,0.776237,0.543877,0.776237,0.743344
21, 4.75, 2.18733,0.309525,-0.279434,131.786,0.0880186,0.00997941,0.543877,0.776237,0.543877,0.776237,0.743344
22, 4.75, 2.18733,0.309525,-0.279434,139.535,0.0774628,0.00870169,0.543877,0.776237,0.543877,0.776237,0.743344
23, 4.75, 2.18733,0.309525,-0.279434,142.938,0.0778942,0.00713879,0.543877,0.776237,0.543877,0.776237,0.743344
24, 4.75, 2.18733,0.309525,-0.279434,148.731,0.0852467,0.0096556,0.543877,0.776237,0.543877,0.776237,0.743344
25, 4.75, 2.18733,0.309525,-0.279434,148.413,0.0774146,0.0090043,0.543877,0.776237,0.543877,0.776237,0.743344
26, 4.75, 2.18733,0.309525,-0.279434,161.632,0.071531,0.00752401,0.543877,0.776237,0.543877,0.776237,0.743344
27, 4.75, 2.18733,0.309525,-0.279434,166.566,0.0615433,0.00624646,0.543877,0.776237,0.543877,0.776237,0.743344
28, 4.75, 2.18733,0.309525,-0.279434,174.479,0.0705574,0.00766291,0.543877,0.776237,0.543877,0.776237,0.743344
29, 4.75, 2.18733,0.309525,-0.279434,174.602,0.0784675,0.00819138,0.543877,0.776237,0.543877,0.776237,0.743344
30, 4.75, 2.18733,0.309525,-0.279434,186.556,0.074374,0.00785287,0.543877,0.776237,0.543877,0.776237,0.743344
31, 4.75, 2.18733,0.309525,-0.279434,190.752,0.0699089,0.00692753,0.543877,0.776237,0.543877,0.776237,0.743344
32, 4.75, 2.18733,0.309525,-0.279434,200.46,0.0694585,0.00805334,0.543877,0.776237,0.543877,0.776237,0.743344
33, 4.75, 2.18733,0.309525,-0.279434,199.818,0.0782124,0.00811549,0.543877,0.776237,0.543877,0.776237,0.743344
34, 4.75, 2.18733,0.309525,-0.279434,204.474,0.0750302,0.00897832,0.543877,0.776237,0.543877,0.776237,0.743344
35, 4.75, 2.18733,0.309525,-0.279434,216.595,0.0814227,0.00956535,0.543877,0.776237,0.543877,0.776237,0.743344
36, 4.75, 2.18733,0.309525,-0.279434,224.84,0.0770717,0.0113913,0.543877,0.776237,0.543877,0.776237,0.743344
37, 4.75, 2.18733,0.309525,-0.279434,231.766,0.0904537,0.00934275,0.543877,0.776237,0.543877,0.776237,0.743344
38, 4.75, 2.18733,0.309525,-0.279434,232.413,0.0889186,0.0113505,0.543877,0.776237,0.543877,0.776237,0.743344
39, 4.75, 2.18733,0.309525,-0.279434,236.641,0.0953981,0.0108357,0.543877,0.776237,0.543877,0.776237,0.743344
40, 4.75, 2.18733,0.309525,-0.279434,246.551,0.0938293,0.0102983,0.543877,0.776237,0.543877,0.776237,0.743344
41, 4.75, 2.18733,0.309525,-0.279434,253.148,0.115674,0.0119022,0.543877,0.776237,0.543877,0.776237,0.743344
42, 4.75, 2.18733,0.309525,-0.279434,256.772,0.13407,0.0142801,0.543877,0.776237,0.543877,0.776237,0.743344
43, 4.75, 2.18733,0.309525,-0.279434,265.944,0.120869,0.0139401,0.543877,0.776237,0.543877,0.776237,0.743344
44, 4.75, 2.18733,0.309525,-0.279434,272.232,0.141233,0.015631,0.543877,0.776237,0.543877,0.776237,0.743344
45, 4.75, 2.18733,0.309525,-0.279434,279.343,0.176808,0.0193191,0.543877,0.776237,0.543877,0.776237,0.743344
46, 4.75, 2.18733,0.309525,-0.279434,286.084,0.186962,0.0227612,0.543877,0.776237,0.543877,0.776237,0.743344
47, 4.75, 2.18733,0.309525,-0.279434,288.029,0.226583,0.0259515,0.543877,0.776237,0.543877,0.776237,0.743344
48, 4.75, 2.18733,0.309525,-0.279434,293.237,0.206531,0.022788,0.543877,0.776237,0.543877,0.776237,0.743344
49, 4.75, 2.18733,0.309525,-0.279434,300.429,0.296749,0.0333994,0.543877,0.776237,0.543877,0.776237,0.743344
50, 4.75, 2.18733,0.309525,-0.279434,304.405,0.297977,0.0334527,0.543877,0.776237,0.543877,0.776237,0.743344
51, 4.75, 2.18733,0.309525,-0.279434,307.758,0.366363,0.0408607,0.543877,0.776237,0.543877,0.776237,0.743344
52, 4.75, 2.18733,0.309525,-0.279434,321.172,0.466857,0.0510537,0.543877,0.776237,0.543877,0.776237,0.743344
53, 4.75, 2.18733,0.309525,-0.279434,321.792,0.434079,0.0462321,0.543877,0.776237,0.543877,0.776237,0.743344
54, 4.75, 2.18733,0.309525,-0.279434,330.235,0.609925,0.0660029,0.543877,0.776237,0.543877,0.776237,0.743344
55, 4.75, 2.18733,0.309525,-0.279434,335.593,0.689207,0.0761556,0.543877,0.776237,0.543877,0.776237,0.743344
56, 4.75, 2.18733,0.309525,-0.279434,343.098,0.95642,0.10608,0.543877,0.776237,0.543877,0.776237,0.743344
57, 4.75, 2.18733,0.309525,-0.279434,346.613,1.03384,0.113544,0.543877,0.776237,0.543877,0.776237,0.743344
58, 4.75, 2.18733,0.309525,-0.279434,356.475,1.38515,0.153634,0.543877,0.776237,0.543877,0.776237,0.743344
59, 4.75, 2.18733,0.309525,-0.279434,356.044,1.12613,0.123025,0.543877,0.776237,0.543877,0.776237,0.743344
0, 4.75, 2.03646,0.415563,-0.325173,3.80421,0.077883,0.00716922,0.543877,0.776237,0.543877,0.776237,0.743344
1, 4.75, 2.03646,0.415563,-0.325173,8.68892,0.0702907,0.00786718,0.543877,0.776237,0.543877,0.776237,0.743344
2, 4.75, 2.03646,0.415563,-0.325173,18.4873,0.0609954,0.00737043,0.543877,0.776237,0.543877,0.776237,0.743344
3, 4.75, 2.03646,0.415563,-0.325173,24.5196,0.0672267,0.00762023,0.543877,0.776237,0.543877,0.776237,0.743344
4, 4.75, 2.03646,0.415563,-0.325173,31.9974,0.0715325,0.00702026,0.543877,0.776237,0.543877,0.776237,0.743344
5, 4.75, 2.03646,0.415563,-0.325173,42.0991,0.0664473,0.00585711,0.543877,0.776237,0.543877,0.776237,0.743344
6, 4.75, 2.03646,0.415563,-0.325173,40.9119,0.0546179,0.00487032,0.543877,0.776237,0.543877,0.776237,0.743344
7, 4.75, 2.03646,0.415563,-0.325173,52.966,0.0457339,0.00434455,0.543877,0.776237,0.543877,0.776237,0.743344
8, 4.75, 2.03646,0.415563,-0.325173,55.0945,0.0514559,0.00585809,0.543877,0.776237,0.543877,0.776237,0.743344
9, 4.75, 2.03646,0.415563,-0.325173,54.7316,0.0494328,0.00720072,0.543877,0.776237,0.543877,0.776237,0.743344
10, 4.75, 2.03646,0.415563,-0.325173,63.1396,0.0451708,0.00587653,0.543877,0.776237,0.543877,0.776237,0.743344
11, 4.75, 2.03646,0.415563,-0.325173,71.0086,0.0510223,0.00539142,0.543877,0.776237,0.543877,0.776237,0.743344
12, 4.75, 2.03646,0.415563,-0.325173,75.6069,0.0394194,0.00499761,0.543877,0.776237,0.543877,0.776237,0.743344
13, 4.75, 2.03646,0.415563,-0.325173,84.7082,0.036676,0.00119847,0.543877,0.776237,0.543877,0.776237,0.743344
14, 4.75, 2.03646,0.415563,-0.325173,88.4134,0.0427552,0.00573951,0.543877,0.776237,0.543877,0.776237,0.743344
15, 4.75, 2.03646,0.415563,-0.325173,95.1545,0.0307664,0.00310882,0.543877,0.776237,0.543877,0.776237,0.743344
16, 4.75, 2.03646,0.415563,-0.325173,104.805,0.0321006,0.00419064,0.543877,0.776237,0.543877,0.776237,0.743344
17, 4.75, 2.03646,0.415563,-0.325173,105.079,0.0352519,0.00489928,0.543877,0.776237,0.543877,0.776237,0.743344
18, 4.75, 2.03646,0.415563,-0.325173,113.823,0.0345355,0.00127063,0.543877,0.776237,0.543877,0.776237,0.743344
19, 4.75, 2.03646,0.415563,-0.325173,115.352,0.0351632,0.00435488,0.543877,0.776237,0.543877,0.776237,0.743344
20, 4.75, 2.03646,0.415563,-0.325173,124.217,0.0357976,0.00375633,0.543877,0.776237,0.543877,0.776237,0.743344
21, 4.75, 2.03646,0.415563,-0.325173,134.476,0.0341815,0.00475976,0.543877,0.776237,0.543877,0.776237,0.743344
22, 4.75, 2.03646,0.415563,-0.325173,138.586,0.0310481,0.00308818,0.543877,0.776237,0.543877,0.776237,0.743344
23, 4.75, 2.03646,0.415563,-0.325173,138.725,0.0291201,0.00602067,0.543877,0.776237,0.543877,0.776237,0.743344
24, 4.75, 2.03646,0.415563,-0.325173,147.508,0.0309089,0.00203059,0.543877,0.776237,0.543877,0.776237,0.743344
25, 4.75, 2.03646,0.415563,-0.325173,158.693,0.0286875,0.00239186,0.543877,0.776237,0.543877,0.776237,0.743344
26, 4.75, 2.03646,0.415563,-0.325173,155.826,0.0353365,0.00243366,0.543877,0.776237,0.543877,0.776237,0.743344
27, 4.75, 2.03646,0.415563,-0.325173,164.936,0.0285108,0.00252485,0.543877,0.776237,0.543877,0.776237,0.743344
28, 4.75, 2.03646,0.415563,-0.325173,173.457,0.0287883,0.000527473,0.543877,0.776237,0.543877,0.776237,0.743344
29, 4.75, 2.03646,0.415563,-0.325173,177.36,0.0277299,0.00389832,0.543877,0.776237,0.543877,0.776237,0.743344
30, 4.75, 2.03646,0.415563,-0.325173,186.849,0.0318576,0.00351941,0.543877,0.776237,0.543877,0.776237,0.743344
31, 4.75, 2.03646,0.415563,-0.325173,191.309,0.024152,0.0024769,0.543877,0.776237,0.543877,0.776237,0.743344
32, 4.75, 2.03646,0.415563,-0.325173,201.241,0.0262779,0.00345119,0.543877,0.776237,0.543877,0.776237,0.743344
33, 4.75, 2.03646,0.415563,-0.325173,200.344,0.0254012,0.00434465,0.543877,0.776237,0.543877,0.776237,0.743344
